# Childhood (QC010) stub-miss census - MEASURED, not estimated
# Source: f2native_core_tests test_childhood_stub_census (Phase 0 of
# docs/CHILDHOOD_RECREATION_HANDOFF.md). Boot: boot_game_scripts + load_quest_scripts
# + start_new_game(male), then 600 frames of QuestManager.Update() +
# ScriptSystems::tick(1/60) (Quest->General->AI). Counts are the POST-BOOT delta, so
# setup-only natives are excluded.
# World: no scene loaded (set FABLE2NATIVE_CENSUS_SCENE to a cooked .f2scene)
# Gameflow:Init branch (the game's OWN print, gameflow.txt:2251/2289): ACTIVE
#   ACTIVE = the real new-game setup ran (WeaponNames, breadcrumbs, quest checkers).
#   INACTIVE = the debug/sandbox branch ran instead and the childhood dies frame 0.
# CAVEAT: with NO scene loaded, beats gated on world state (triggers, entity searches,
# streaming) park immediately - such a run is a LOWER BOUND on the quest's native
# surface, weighted toward the opening beats.
#
# calls  native
# [stall] _G.Fable2Scripts.Hero_DeathTracker.co_update status=suspended quest=? state=nil at yield@-1<-?@3666
# [stall] _G.Fable2Scripts.Gameflow.co_update status=suspended quest=? state=nil at yield@-1<-WaitForQuestToFinish@1957<-?@2418
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.1.co_update status=suspended quest=? state=nil at yield@-1<-?@19
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.2.co_update status=suspended quest=? state=nil at yield@-1<-?@117
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.3.co_update status=suspended quest=? state=0 at yield@-1<-?@200
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.4.co_update status=suspended quest=? state=0 at yield@-1<-?@25
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.5.co_update status=suspended quest=? state=0 at yield@-1<-?@29
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.6.co_update status=suspended quest=? state=0 at yield@-1<-?@24
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.7.co_update status=suspended quest=? state=nil at yield@-1<-?@678
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.8.co_update status=suspended quest=? state=nil at yield@-1<-?@604
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.9.co_update status=suspended quest=? state=nil at yield@-1<-?@1828
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.10.co_update status=suspended quest=? state=nil at yield@-1<-?@989
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.11.ObjTracker.co_update status=suspended quest=QRCS001_CommunityService state=nil at yield@-1<-?@39
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.11.ConditionCheckThread.co_update status=dead quest=? state=nil at ?@239
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.11.co_update status=suspended quest=QRCS001_CommunityService state=nil at yield@-1<-?@164
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.12.co_update status=suspended quest=QO900_DemonDoorDunecrest state=nil at yield@-1<-?@89
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.13.co_update status=suspended quest=QO910_DemonDoorRavenscar state=nil at yield@-1<-?@34
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.14.co_update status=suspended quest=QO920_DemonDoorWestcliffPreCave state=nil at yield@-1<-?@28
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.15.co_update status=suspended quest=QO925_DemonDoorBrightwood_2 state=nil at yield@-1<-?@34
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.16.co_update status=suspended quest=QO930_DemonDoorBowerLake state=nil at yield@-1<-?@29
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.17.co_update status=suspended quest=QO940_DemonDoorBrightwood state=nil at yield@-1<-?@35
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.18.co_update status=suspended quest=QO950_DemonDoorHobbesCave state=nil at yield@-1<-?@27
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.19.co_update status=suspended quest=QO980_DemonDoorBWSCemetery state=nil at yield@-1<-?@85
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.20.co_update status=suspended quest=QO990_DemonDoorBloodstone state=nil at yield@-1<-?@34
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.21.co_update status=suspended quest=QJ001_JobWoodsman state=nil at yield@-1<-?@100
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.22.co_update status=suspended quest=QJ002_JobBlacksmith state=nil at yield@-1<-?@79
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.23.co_update status=suspended quest=QJ003_JobBartender state=nil at yield@-1<-?@143
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.24.co_update status=suspended quest=QC020_PoseForPicture state=nil at yield@-1<-?@82
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.25.ShootTutorialThread.co_update status=suspended quest=QC030_BeetleHunter state=nil at yield@-1<-?@782
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.25.co_update status=suspended quest=QC030_BeetleHunter state=nil at yield@-1<-?@92
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.26.co_update status=suspended quest=QC040_BulliesAndDog state=0 at yield@-1<-?@59
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.27.GiveLetterEarlyThread.co_update status=suspended quest=? state=nil at yield@-1<-?@1327
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.27.ChildThreads.1.co_update status=suspended quest=QC045_LoveLetter state=0 at yield@-1<-?@1259
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.27.co_update status=suspended quest=QC045_LoveLetter state=0 at yield@-1<-?@79
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.28.ChildThreads.1.co_update status=suspended quest=? state=nil at yield@-1<-?@939
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.28.ChildThreads.2.co_update status=suspended quest=? state=nil at yield@-1<-?@1024
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.28.co_update status=suspended quest=QC050_Wanted state=nil at yield@-1<-f@764<-WaitFor@7<-?@87
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.29.ChildThreads.1.co_update status=suspended quest=QC055_Wino state=nil at yield@-1<-?@971
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.29.ChildThreads.2.co_update status=suspended quest=? state=nil at yield@-1<-?@1017
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.29.co_update status=suspended quest=QC055_Wino state=0 at yield@-1<-?@60
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.30.co_update status=suspended quest=QO060_Gargoyles state=nil at yield@-1<-f@764<-WaitFor@7<-?@53
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.31.ObjTracker.co_update status=suspended quest=QRCS001_CommunityService state=nil at yield@-1<-?@39
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.31.ConditionCheckThread.co_update status=dead quest=? state=nil at ?@239
# [stall] _G.Fable2Scripts.Gameflow.ChildThreads.31.co_update status=suspended quest=QRCS001_CommunityService state=nil at yield@-1<-?@164
